"citizen","geo","time","values","iso2"
"Belgium","Latvia",2015-09-01,NA,"LV"
"Belgium","Malta",2015-09-01,NA,"MT"
"Belgium","Netherlands",2015-09-01,NA,"NL"
"Belgium","Norway",2015-09-01,0,"NO"
"Belgium","Poland",2015-09-01,0,"PL"
"Belgium","Portugal",2015-09-01,NA,"PT"
"Belgium","Romania",2015-09-01,NA,"RO"
"Belgium","Sweden",2015-09-01,0,"SE"
"Belgium","Slovenia",2015-09-01,NA,"SI"
"Belgium","Slovakia",2015-09-01,NA,"SK"
"Belgium","Total",2015-09-01,0,"TOTAL"
"Belgium","United Kingdom",2015-09-01,NA,"UK"
"Burkina Faso","Austria",2015-09-01,NA,"AT"
"Burkina Faso","Belgium",2015-09-01,5,"BE"
"Burkina Faso","Bulgaria",2015-09-01,0,"BG"
"Burkina Faso","Switzerland",2015-09-01,0,"CH"
"Burkina Faso","Cyprus",2015-09-01,NA,"CY"
"Burkina Faso","Czech Republic",2015-09-01,NA,"CZ"
"Burkina Faso","Germany (until 1990 former territory of the FRG)",2015-09-01,20,"DE"
"Burkina Faso","Denmark",2015-09-01,NA,"DK"
"Burkina Faso","Estonia",2015-09-01,NA,"EE"
"Burkina Faso","Greece",2015-09-01,NA,"EL"
"Burkina Faso","Spain",2015-09-01,NA,"ES"
"Burkina Faso","European Union (28 countries)",2015-09-01,25,"EU28"
"Burkina Faso","Finland",2015-09-01,0,"FI"
"Burkina Faso","France",2015-09-01,NA,"FR"
"Burkina Faso","Croatia",2015-09-01,NA,"HR"
"Burkina Faso","Hungary",2015-09-01,NA,"HU"
"Burkina Faso","Ireland",2015-09-01,NA,"IE"
"Burkina Faso","Iceland",2015-09-01,NA,"IS"
"Burkina Faso","Italy",2015-09-01,NA,"IT"
"Burkina Faso","Liechtenstein",2015-09-01,0,"LI"
"Burkina Faso","Lithuania",2015-09-01,NA,"LT"
"Burkina Faso","Luxembourg",2015-09-01,NA,"LU"
"Burkina Faso","Latvia",2015-09-01,NA,"LV"
"Burkina Faso","Malta",2015-09-01,NA,"MT"
"Burkina Faso","Netherlands",2015-09-01,NA,"NL"
"Burkina Faso","Norway",2015-09-01,0,"NO"
"Burkina Faso","Poland",2015-09-01,0,"PL"
"Burkina Faso","Portugal",2015-09-01,NA,"PT"
"Burkina Faso","Romania",2015-09-01,NA,"RO"
"Burkina Faso","Sweden",2015-09-01,0,"SE"
"Burkina Faso","Slovenia",2015-09-01,NA,"SI"
"Burkina Faso","Slovakia",2015-09-01,NA,"SK"
"Burkina Faso","Total",2015-09-01,25,"TOTAL"
"Burkina Faso","United Kingdom",2015-09-01,NA,"UK"
"Bulgaria","Austria",2015-09-01,NA,"AT"
"Bulgaria","Belgium",2015-09-01,0,"BE"
"Bulgaria","Bulgaria",2015-09-01,0,"BG"
"Bulgaria","Switzerland",2015-09-01,0,"CH"
"Bulgaria","Cyprus",2015-09-01,NA,"CY"
"Bulgaria","Czech Republic",2015-09-01,NA,"CZ"
"Bulgaria","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Bulgaria","Denmark",2015-09-01,NA,"DK"
"Bulgaria","Estonia",2015-09-01,NA,"EE"
"Bulgaria","Greece",2015-09-01,NA,"EL"
"Bulgaria","Spain",2015-09-01,NA,"ES"
"Bulgaria","European Union (28 countries)",2015-09-01,0,"EU28"
"Bulgaria","Finland",2015-09-01,0,"FI"
"Bulgaria","France",2015-09-01,NA,"FR"
"Bulgaria","Croatia",2015-09-01,NA,"HR"
"Bulgaria","Hungary",2015-09-01,NA,"HU"
"Bulgaria","Ireland",2015-09-01,NA,"IE"
"Bulgaria","Iceland",2015-09-01,NA,"IS"
"Bulgaria","Italy",2015-09-01,NA,"IT"
"Bulgaria","Liechtenstein",2015-09-01,0,"LI"
"Bulgaria","Lithuania",2015-09-01,NA,"LT"
"Bulgaria","Luxembourg",2015-09-01,NA,"LU"
"Bulgaria","Latvia",2015-09-01,NA,"LV"
"Bulgaria","Malta",2015-09-01,NA,"MT"
"Bulgaria","Netherlands",2015-09-01,NA,"NL"
"Bulgaria","Norway",2015-09-01,0,"NO"
"Bulgaria","Poland",2015-09-01,0,"PL"
"Bulgaria","Portugal",2015-09-01,NA,"PT"
"Bulgaria","Romania",2015-09-01,NA,"RO"
"Bulgaria","Sweden",2015-09-01,0,"SE"
"Bulgaria","Slovenia",2015-09-01,NA,"SI"
"Bulgaria","Slovakia",2015-09-01,NA,"SK"
"Bulgaria","Total",2015-09-01,0,"TOTAL"
"Bulgaria","United Kingdom",2015-09-01,NA,"UK"
"Bahrain","Austria",2015-09-01,NA,"AT"
"Bahrain","Belgium",2015-09-01,0,"BE"
"Bahrain","Bulgaria",2015-09-01,0,"BG"
"Bahrain","Switzerland",2015-09-01,0,"CH"
"Bahrain","Cyprus",2015-09-01,NA,"CY"
"Bahrain","Czech Republic",2015-09-01,NA,"CZ"
"Bahrain","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Bahrain","Denmark",2015-09-01,NA,"DK"
"Bahrain","Estonia",2015-09-01,NA,"EE"
"Bahrain","Greece",2015-09-01,NA,"EL"
"Bahrain","Spain",2015-09-01,NA,"ES"
"Bahrain","European Union (28 countries)",2015-09-01,0,"EU28"
"Bahrain","Finland",2015-09-01,0,"FI"
"Bahrain","France",2015-09-01,NA,"FR"
"Bahrain","Croatia",2015-09-01,NA,"HR"
"Bahrain","Hungary",2015-09-01,NA,"HU"
"Bahrain","Ireland",2015-09-01,NA,"IE"
"Bahrain","Iceland",2015-09-01,NA,"IS"
"Bahrain","Italy",2015-09-01,NA,"IT"
"Bahrain","Liechtenstein",2015-09-01,0,"LI"
"Bahrain","Lithuania",2015-09-01,NA,"LT"
"Bahrain","Luxembourg",2015-09-01,NA,"LU"
"Bahrain","Latvia",2015-09-01,NA,"LV"
"Bahrain","Malta",2015-09-01,NA,"MT"
"Bahrain","Netherlands",2015-09-01,NA,"NL"
"Bahrain","Norway",2015-09-01,0,"NO"
"Bahrain","Poland",2015-09-01,0,"PL"
"Bahrain","Portugal",2015-09-01,NA,"PT"
"Bahrain","Romania",2015-09-01,NA,"RO"
"Bahrain","Sweden",2015-09-01,0,"SE"
"Bahrain","Slovenia",2015-09-01,NA,"SI"
"Bahrain","Slovakia",2015-09-01,NA,"SK"
"Bahrain","Total",2015-09-01,0,"TOTAL"
"Bahrain","United Kingdom",2015-09-01,NA,"UK"
"Burundi","Austria",2015-09-01,NA,"AT"
"Burundi","Belgium",2015-09-01,40,"BE"
"Burundi","Bulgaria",2015-09-01,0,"BG"
"Burundi","Switzerland",2015-09-01,0,"CH"
"Burundi","Cyprus",2015-09-01,NA,"CY"
"Burundi","Czech Republic",2015-09-01,NA,"CZ"
"Burundi","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Burundi","Denmark",2015-09-01,NA,"DK"
"Burundi","Estonia",2015-09-01,NA,"EE"
"Burundi","Greece",2015-09-01,NA,"EL"
"Burundi","Spain",2015-09-01,NA,"ES"
"Burundi","European Union (28 countries)",2015-09-01,45,"EU28"
"Burundi","Finland",2015-09-01,0,"FI"
"Burundi","France",2015-09-01,NA,"FR"
"Burundi","Croatia",2015-09-01,NA,"HR"
"Burundi","Hungary",2015-09-01,NA,"HU"
"Burundi","Ireland",2015-09-01,NA,"IE"
"Burundi","Iceland",2015-09-01,NA,"IS"
"Burundi","Italy",2015-09-01,NA,"IT"
"Burundi","Liechtenstein",2015-09-01,0,"LI"
"Burundi","Lithuania",2015-09-01,NA,"LT"
"Burundi","Luxembourg",2015-09-01,NA,"LU"
"Burundi","Latvia",2015-09-01,NA,"LV"
"Burundi","Malta",2015-09-01,NA,"MT"
"Burundi","Netherlands",2015-09-01,NA,"NL"
"Burundi","Norway",2015-09-01,0,"NO"
"Burundi","Poland",2015-09-01,0,"PL"
"Burundi","Portugal",2015-09-01,NA,"PT"
"Burundi","Romania",2015-09-01,NA,"RO"
"Burundi","Sweden",2015-09-01,5,"SE"
"Burundi","Slovenia",2015-09-01,NA,"SI"
"Burundi","Slovakia",2015-09-01,NA,"SK"
"Burundi","Total",2015-09-01,45,"TOTAL"
"Burundi","United Kingdom",2015-09-01,NA,"UK"
"Benin","Austria",2015-09-01,NA,"AT"
"Benin","Belgium",2015-09-01,5,"BE"
"Benin","Bulgaria",2015-09-01,0,"BG"
"Benin","Switzerland",2015-09-01,0,"CH"
"Benin","Cyprus",2015-09-01,NA,"CY"
"Benin","Czech Republic",2015-09-01,NA,"CZ"
"Benin","Germany (until 1990 former territory of the FRG)",2015-09-01,25,"DE"
"Benin","Denmark",2015-09-01,NA,"DK"
"Benin","Estonia",2015-09-01,NA,"EE"
"Benin","Greece",2015-09-01,NA,"EL"
"Benin","Spain",2015-09-01,NA,"ES"
"Benin","European Union (28 countries)",2015-09-01,30,"EU28"
"Benin","Finland",2015-09-01,0,"FI"
"Benin","France",2015-09-01,NA,"FR"
"Benin","Croatia",2015-09-01,NA,"HR"
"Benin","Hungary",2015-09-01,NA,"HU"
"Benin","Ireland",2015-09-01,NA,"IE"
"Benin","Iceland",2015-09-01,NA,"IS"
"Benin","Italy",2015-09-01,NA,"IT"
"Benin","Liechtenstein",2015-09-01,0,"LI"
"Benin","Lithuania",2015-09-01,NA,"LT"
"Benin","Luxembourg",2015-09-01,NA,"LU"
"Benin","Latvia",2015-09-01,NA,"LV"
"Benin","Malta",2015-09-01,NA,"MT"
"Benin","Netherlands",2015-09-01,NA,"NL"
"Benin","Norway",2015-09-01,0,"NO"
"Benin","Poland",2015-09-01,0,"PL"
"Benin","Portugal",2015-09-01,NA,"PT"
"Benin","Romania",2015-09-01,NA,"RO"
"Benin","Sweden",2015-09-01,0,"SE"
"Benin","Slovenia",2015-09-01,NA,"SI"
"Benin","Slovakia",2015-09-01,NA,"SK"
"Benin","Total",2015-09-01,30,"TOTAL"
"Benin","United Kingdom",2015-09-01,NA,"UK"
"Brunei Darussalam","Austria",2015-09-01,NA,"AT"
"Brunei Darussalam","Belgium",2015-09-01,0,"BE"
"Brunei Darussalam","Bulgaria",2015-09-01,0,"BG"
"Brunei Darussalam","Switzerland",2015-09-01,0,"CH"
"Brunei Darussalam","Cyprus",2015-09-01,NA,"CY"
"Brunei Darussalam","Czech Republic",2015-09-01,NA,"CZ"
"Brunei Darussalam","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Brunei Darussalam","Denmark",2015-09-01,NA,"DK"
"Brunei Darussalam","Estonia",2015-09-01,NA,"EE"
"Brunei Darussalam","Greece",2015-09-01,NA,"EL"
"Brunei Darussalam","Spain",2015-09-01,NA,"ES"
"Brunei Darussalam","European Union (28 countries)",2015-09-01,0,"EU28"
"Brunei Darussalam","Finland",2015-09-01,0,"FI"
"Brunei Darussalam","France",2015-09-01,NA,"FR"
"Brunei Darussalam","Croatia",2015-09-01,NA,"HR"
"Brunei Darussalam","Hungary",2015-09-01,NA,"HU"
"Brunei Darussalam","Ireland",2015-09-01,NA,"IE"
"Brunei Darussalam","Iceland",2015-09-01,NA,"IS"
"Brunei Darussalam","Italy",2015-09-01,NA,"IT"
"Brunei Darussalam","Liechtenstein",2015-09-01,0,"LI"
"Brunei Darussalam","Lithuania",2015-09-01,NA,"LT"
"Brunei Darussalam","Luxembourg",2015-09-01,NA,"LU"
"Brunei Darussalam","Latvia",2015-09-01,NA,"LV"
"Brunei Darussalam","Malta",2015-09-01,NA,"MT"
"Brunei Darussalam","Netherlands",2015-09-01,NA,"NL"
"Brunei Darussalam","Norway",2015-09-01,0,"NO"
"Brunei Darussalam","Poland",2015-09-01,0,"PL"
"Brunei Darussalam","Portugal",2015-09-01,NA,"PT"
"Brunei Darussalam","Romania",2015-09-01,NA,"RO"
"Brunei Darussalam","Sweden",2015-09-01,0,"SE"
"Brunei Darussalam","Slovenia",2015-09-01,NA,"SI"
"Brunei Darussalam","Slovakia",2015-09-01,NA,"SK"
"Brunei Darussalam","Total",2015-09-01,0,"TOTAL"
"Brunei Darussalam","United Kingdom",2015-09-01,NA,"UK"
"Bolivia","Austria",2015-09-01,NA,"AT"
"Bolivia","Belgium",2015-09-01,0,"BE"
"Bolivia","Bulgaria",2015-09-01,0,"BG"
"Bolivia","Switzerland",2015-09-01,0,"CH"
"Bolivia","Cyprus",2015-09-01,NA,"CY"
"Bolivia","Czech Republic",2015-09-01,NA,"CZ"
"Bolivia","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Bolivia","Denmark",2015-09-01,NA,"DK"
"Bolivia","Estonia",2015-09-01,NA,"EE"
"Bolivia","Greece",2015-09-01,NA,"EL"
"Bolivia","Spain",2015-09-01,NA,"ES"
"Bolivia","European Union (28 countries)",2015-09-01,0,"EU28"
"Bolivia","Finland",2015-09-01,0,"FI"
"Bolivia","France",2015-09-01,NA,"FR"
"Bolivia","Croatia",2015-09-01,NA,"HR"
"Bolivia","Hungary",2015-09-01,NA,"HU"
"Bolivia","Ireland",2015-09-01,NA,"IE"
"Bolivia","Iceland",2015-09-01,NA,"IS"
"Bolivia","Italy",2015-09-01,NA,"IT"
"Bolivia","Liechtenstein",2015-09-01,0,"LI"
"Bolivia","Lithuania",2015-09-01,NA,"LT"
"Bolivia","Luxembourg",2015-09-01,NA,"LU"
"Bolivia","Latvia",2015-09-01,NA,"LV"
"Bolivia","Malta",2015-09-01,NA,"MT"
"Bolivia","Netherlands",2015-09-01,NA,"NL"
"Bolivia","Norway",2015-09-01,0,"NO"
"Bolivia","Poland",2015-09-01,0,"PL"
"Bolivia","Portugal",2015-09-01,NA,"PT"
"Bolivia","Romania",2015-09-01,NA,"RO"
"Bolivia","Sweden",2015-09-01,0,"SE"
"Bolivia","Slovenia",2015-09-01,NA,"SI"
"Bolivia","Slovakia",2015-09-01,NA,"SK"
"Bolivia","Total",2015-09-01,0,"TOTAL"
"Bolivia","United Kingdom",2015-09-01,NA,"UK"
"Brazil","Austria",2015-09-01,NA,"AT"
"Brazil","Belgium",2015-09-01,0,"BE"
"Brazil","Bulgaria",2015-09-01,0,"BG"
"Brazil","Switzerland",2015-09-01,0,"CH"
"Brazil","Cyprus",2015-09-01,NA,"CY"
"Brazil","Czech Republic",2015-09-01,NA,"CZ"
"Brazil","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Brazil","Denmark",2015-09-01,NA,"DK"
"Brazil","Estonia",2015-09-01,NA,"EE"
"Brazil","Greece",2015-09-01,NA,"EL"
"Brazil","Spain",2015-09-01,NA,"ES"
"Brazil","European Union (28 countries)",2015-09-01,0,"EU28"
"Brazil","Finland",2015-09-01,0,"FI"
"Brazil","France",2015-09-01,NA,"FR"
"Brazil","Croatia",2015-09-01,NA,"HR"
"Brazil","Hungary",2015-09-01,NA,"HU"
"Brazil","Ireland",2015-09-01,NA,"IE"
"Brazil","Iceland",2015-09-01,NA,"IS"
"Brazil","Italy",2015-09-01,NA,"IT"
"Brazil","Liechtenstein",2015-09-01,0,"LI"
"Brazil","Lithuania",2015-09-01,NA,"LT"
"Brazil","Luxembourg",2015-09-01,NA,"LU"
"Brazil","Latvia",2015-09-01,NA,"LV"
"Brazil","Malta",2015-09-01,NA,"MT"
"Brazil","Netherlands",2015-09-01,NA,"NL"
"Brazil","Norway",2015-09-01,0,"NO"
"Brazil","Poland",2015-09-01,0,"PL"
"Brazil","Portugal",2015-09-01,NA,"PT"
"Brazil","Romania",2015-09-01,NA,"RO"
"Brazil","Sweden",2015-09-01,0,"SE"
"Brazil","Slovenia",2015-09-01,NA,"SI"
"Brazil","Slovakia",2015-09-01,NA,"SK"
"Brazil","Total",2015-09-01,0,"TOTAL"
"Brazil","United Kingdom",2015-09-01,NA,"UK"
"Bahamas","Austria",2015-09-01,NA,"AT"
"Bahamas","Belgium",2015-09-01,0,"BE"
"Bahamas","Bulgaria",2015-09-01,0,"BG"
"Bahamas","Switzerland",2015-09-01,0,"CH"
"Bahamas","Cyprus",2015-09-01,NA,"CY"
"Bahamas","Czech Republic",2015-09-01,NA,"CZ"
"Bahamas","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Bahamas","Denmark",2015-09-01,NA,"DK"
"Bahamas","Estonia",2015-09-01,NA,"EE"
"Bahamas","Greece",2015-09-01,NA,"EL"
"Bahamas","Spain",2015-09-01,NA,"ES"
"Bahamas","European Union (28 countries)",2015-09-01,0,"EU28"
"Bahamas","Finland",2015-09-01,0,"FI"
"Bahamas","France",2015-09-01,NA,"FR"
"Bahamas","Croatia",2015-09-01,NA,"HR"
"Bahamas","Hungary",2015-09-01,NA,"HU"
"Bahamas","Ireland",2015-09-01,NA,"IE"
"Bahamas","Iceland",2015-09-01,NA,"IS"
"Bahamas","Italy",2015-09-01,NA,"IT"
"Bahamas","Liechtenstein",2015-09-01,0,"LI"
"Bahamas","Lithuania",2015-09-01,NA,"LT"
"Bahamas","Luxembourg",2015-09-01,NA,"LU"
"Bahamas","Latvia",2015-09-01,NA,"LV"
"Bahamas","Malta",2015-09-01,NA,"MT"
"Bahamas","Netherlands",2015-09-01,NA,"NL"
"Bahamas","Norway",2015-09-01,0,"NO"
"Bahamas","Poland",2015-09-01,0,"PL"
"Bahamas","Portugal",2015-09-01,NA,"PT"
"Bahamas","Romania",2015-09-01,NA,"RO"
"Bahamas","Sweden",2015-09-01,0,"SE"
"Bahamas","Slovenia",2015-09-01,NA,"SI"
"Bahamas","Slovakia",2015-09-01,NA,"SK"
"Bahamas","Total",2015-09-01,0,"TOTAL"
"Bahamas","United Kingdom",2015-09-01,NA,"UK"
"Bhutan","Austria",2015-09-01,NA,"AT"
"Bhutan","Belgium",2015-09-01,5,"BE"
"Bhutan","Bulgaria",2015-09-01,0,"BG"
"Bhutan","Switzerland",2015-09-01,0,"CH"
"Bhutan","Cyprus",2015-09-01,NA,"CY"
"Bhutan","Czech Republic",2015-09-01,NA,"CZ"
"Bhutan","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Bhutan","Denmark",2015-09-01,NA,"DK"
"Bhutan","Estonia",2015-09-01,NA,"EE"
"Bhutan","Greece",2015-09-01,NA,"EL"
"Bhutan","Spain",2015-09-01,NA,"ES"
"Bhutan","European Union (28 countries)",2015-09-01,5,"EU28"
"Bhutan","Finland",2015-09-01,0,"FI"
"Bhutan","France",2015-09-01,NA,"FR"
"Bhutan","Croatia",2015-09-01,NA,"HR"
"Bhutan","Hungary",2015-09-01,NA,"HU"
"Bhutan","Ireland",2015-09-01,NA,"IE"
"Bhutan","Iceland",2015-09-01,NA,"IS"
"Bhutan","Italy",2015-09-01,NA,"IT"
"Bhutan","Liechtenstein",2015-09-01,0,"LI"
"Bhutan","Lithuania",2015-09-01,NA,"LT"
"Bhutan","Luxembourg",2015-09-01,NA,"LU"
"Bhutan","Latvia",2015-09-01,NA,"LV"
"Bhutan","Malta",2015-09-01,NA,"MT"
"Bhutan","Netherlands",2015-09-01,NA,"NL"
"Bhutan","Norway",2015-09-01,0,"NO"
"Bhutan","Poland",2015-09-01,0,"PL"
"Bhutan","Portugal",2015-09-01,NA,"PT"
"Bhutan","Romania",2015-09-01,NA,"RO"
"Bhutan","Sweden",2015-09-01,0,"SE"
"Bhutan","Slovenia",2015-09-01,NA,"SI"
"Bhutan","Slovakia",2015-09-01,NA,"SK"
"Bhutan","Total",2015-09-01,5,"TOTAL"
"Bhutan","United Kingdom",2015-09-01,NA,"UK"
"Botswana","Austria",2015-09-01,NA,"AT"
"Botswana","Belgium",2015-09-01,0,"BE"
"Botswana","Bulgaria",2015-09-01,0,"BG"
"Botswana","Switzerland",2015-09-01,0,"CH"
"Botswana","Cyprus",2015-09-01,NA,"CY"
"Botswana","Czech Republic",2015-09-01,NA,"CZ"
"Botswana","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Botswana","Denmark",2015-09-01,NA,"DK"
"Botswana","Estonia",2015-09-01,NA,"EE"
"Botswana","Greece",2015-09-01,NA,"EL"
"Botswana","Spain",2015-09-01,NA,"ES"
"Botswana","European Union (28 countries)",2015-09-01,0,"EU28"
"Botswana","Finland",2015-09-01,0,"FI"
"Botswana","France",2015-09-01,NA,"FR"
"Botswana","Croatia",2015-09-01,NA,"HR"
"Botswana","Hungary",2015-09-01,NA,"HU"
"Botswana","Ireland",2015-09-01,NA,"IE"
"Botswana","Iceland",2015-09-01,NA,"IS"
"Botswana","Italy",2015-09-01,NA,"IT"
"Botswana","Liechtenstein",2015-09-01,0,"LI"
"Botswana","Lithuania",2015-09-01,NA,"LT"
"Botswana","Luxembourg",2015-09-01,NA,"LU"
"Botswana","Latvia",2015-09-01,NA,"LV"
"Botswana","Malta",2015-09-01,NA,"MT"
"Botswana","Netherlands",2015-09-01,NA,"NL"
"Botswana","Norway",2015-09-01,0,"NO"
"Botswana","Poland",2015-09-01,0,"PL"
"Botswana","Portugal",2015-09-01,NA,"PT"
"Botswana","Romania",2015-09-01,NA,"RO"
"Botswana","Sweden",2015-09-01,0,"SE"
"Botswana","Slovenia",2015-09-01,NA,"SI"
"Botswana","Slovakia",2015-09-01,NA,"SK"
"Botswana","Total",2015-09-01,0,"TOTAL"
"Botswana","United Kingdom",2015-09-01,NA,"UK"
"Belarus","Austria",2015-09-01,NA,"AT"
"Belarus","Belgium",2015-09-01,0,"BE"
"Belarus","Bulgaria",2015-09-01,0,"BG"
"Belarus","Switzerland",2015-09-01,0,"CH"
"Belarus","Cyprus",2015-09-01,NA,"CY"
"Belarus","Czech Republic",2015-09-01,NA,"CZ"
"Belarus","Germany (until 1990 former territory of the FRG)",2015-09-01,30,"DE"
"Belarus","Denmark",2015-09-01,NA,"DK"
"Belarus","Estonia",2015-09-01,NA,"EE"
"Belarus","Greece",2015-09-01,NA,"EL"
"Belarus","Spain",2015-09-01,NA,"ES"
"Belarus","European Union (28 countries)",2015-09-01,60,"EU28"
"Belarus","Finland",2015-09-01,5,"FI"
"Belarus","France",2015-09-01,NA,"FR"
"Belarus","Croatia",2015-09-01,NA,"HR"
"Belarus","Hungary",2015-09-01,NA,"HU"
"Belarus","Ireland",2015-09-01,NA,"IE"
"Belarus","Iceland",2015-09-01,NA,"IS"
"Belarus","Italy",2015-09-01,NA,"IT"
"Belarus","Liechtenstein",2015-09-01,0,"LI"
"Belarus","Lithuania",2015-09-01,NA,"LT"
"Belarus","Luxembourg",2015-09-01,NA,"LU"
"Belarus","Latvia",2015-09-01,NA,"LV"
"Belarus","Malta",2015-09-01,NA,"MT"
"Belarus","Netherlands",2015-09-01,NA,"NL"
"Belarus","Norway",2015-09-01,0,"NO"
"Belarus","Poland",2015-09-01,5,"PL"
"Belarus","Portugal",2015-09-01,NA,"PT"
"Belarus","Romania",2015-09-01,NA,"RO"
"Belarus","Sweden",2015-09-01,20,"SE"
"Belarus","Slovenia",2015-09-01,NA,"SI"
"Belarus","Slovakia",2015-09-01,NA,"SK"
"Belarus","Total",2015-09-01,60,"TOTAL"
"Belarus","United Kingdom",2015-09-01,NA,"UK"
"Belize","Austria",2015-09-01,NA,"AT"
"Belize","Belgium",2015-09-01,0,"BE"
"Belize","Bulgaria",2015-09-01,0,"BG"
"Belize","Switzerland",2015-09-01,0,"CH"
"Belize","Cyprus",2015-09-01,NA,"CY"
"Belize","Czech Republic",2015-09-01,NA,"CZ"
"Belize","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Belize","Denmark",2015-09-01,NA,"DK"
"Belize","Estonia",2015-09-01,NA,"EE"
"Belize","Greece",2015-09-01,NA,"EL"
"Belize","Spain",2015-09-01,NA,"ES"
"Belize","European Union (28 countries)",2015-09-01,0,"EU28"
"Belize","Finland",2015-09-01,0,"FI"
"Belize","France",2015-09-01,NA,"FR"
"Belize","Croatia",2015-09-01,NA,"HR"
"Belize","Hungary",2015-09-01,NA,"HU"
"Belize","Ireland",2015-09-01,NA,"IE"
"Belize","Iceland",2015-09-01,NA,"IS"
"Belize","Italy",2015-09-01,NA,"IT"
"Belize","Liechtenstein",2015-09-01,0,"LI"
"Belize","Lithuania",2015-09-01,NA,"LT"
"Belize","Luxembourg",2015-09-01,NA,"LU"
"Belize","Latvia",2015-09-01,NA,"LV"
"Belize","Malta",2015-09-01,NA,"MT"
"Belize","Netherlands",2015-09-01,NA,"NL"
"Belize","Norway",2015-09-01,0,"NO"
"Belize","Poland",2015-09-01,0,"PL"
"Belize","Portugal",2015-09-01,NA,"PT"
"Belize","Romania",2015-09-01,NA,"RO"
"Belize","Sweden",2015-09-01,0,"SE"
"Belize","Slovenia",2015-09-01,NA,"SI"
"Belize","Slovakia",2015-09-01,NA,"SK"
"Belize","Total",2015-09-01,0,"TOTAL"
"Belize","United Kingdom",2015-09-01,NA,"UK"
"Canada","Austria",2015-09-01,NA,"AT"
"Canada","Belgium",2015-09-01,0,"BE"
"Canada","Bulgaria",2015-09-01,0,"BG"
"Canada","Switzerland",2015-09-01,0,"CH"
"Canada","Cyprus",2015-09-01,NA,"CY"
"Canada","Czech Republic",2015-09-01,NA,"CZ"
"Canada","Germany (until 1990 former territory of the FRG)",2015-09-01,0,"DE"
"Canada","Denmark",2015-09-01,NA,"DK"
"Canada","Estonia",2015-09-01,NA,"EE"
"Canada","Greece",2015-09-01,NA,"EL"
"Canada","Spain",2015-09-01,NA,"ES"
"Canada","European Union (28 countries)",2015-09-01,0,"EU28"
"Canada","Finland",2015-09-01,0,"FI"
"Canada","France",2015-09-01,NA,"FR"
"Canada","Croatia",2015-09-01,NA,"HR"
"Canada","Hungary",2015-09-01,NA,"HU"
"Canada","Ireland",2015-09-01,NA,"IE"
"Canada","Iceland",2015-09-01,NA,"IS"
"Canada","Italy",2015-09-01,NA,"IT"
"Canada","Liechtenstein",2015-09-01,0,"LI"
"Canada","Lithuania",2015-09-01,NA,"LT"
"Canada","Luxembourg",2015-09-01,NA,"LU"
"Canada","Latvia",2015-09-01,NA,"LV"
"Canada","Malta",2015-09-01,NA,"MT"
"Canada","Netherlands",2015-09-01,NA,"NL"
"Canada","Norway",2015-09-01,0,"NO"
"Canada","Poland",2015-09-01,0,"PL"
"Canada","Portugal",2015-09-01,NA,"PT"
"Canada","Romania",2015-09-01,NA,"RO"
"Canada","Sweden",2015-09-01,0,"SE"
"Canada","Slovenia",2015-09-01,NA,"SI"
"Canada","Slovakia",2015-09-01,NA,"SK"
"Canada","Total",2015-09-01,0,"TOTAL"
"Canada","United Kingdom",2015-09-01,NA,"UK"
"Democratic Republic of the Congo","Austria",2015-09-01,NA,"AT"
"Democratic Republic of the Congo","Belgium",2015-09-01,80,"BE"
"Democratic Republic of the Congo","Bulgaria",2015-09-01,0,"BG"
"Democratic Republic of the Congo","Switzerland",2015-09-01,10,"CH"
"Democratic Republic of the Congo","Cyprus",2015-09-01,NA,"CY"
"Democratic Republic of the Congo","Czech Republic",2015-09-01,NA,"CZ"
"Democratic Republic of the Congo","Germany (until 1990 former territory of the FRG)",2015-09-01,25,"DE"
"Democratic Republic of the Congo","Denmark",2015-09-01,NA,"DK"
"Democratic Republic of the Congo","Estonia",2015-09-01,NA,"EE"
"Democratic Republic of the Congo","Greece",2015-09-01,NA,"EL"
"Democratic Republic of the Congo","Spain",2015-09-01,NA,"ES"
"Democratic Republic of the Congo","European Union (28 countries)",2015-09-01,115,"EU28"
"Democratic Republic of the Congo","Finland",2015-09-01,0,"FI"
"Democratic Republic of the Congo","France",2015-09-01,NA,"FR"
"Democratic Republic of the Congo","Croatia",2015-09-01,NA,"HR"
"Democratic Republic of the Congo","Hungary",2015-09-01,NA,"HU"
"Democratic Republic of the Congo","Ireland",2015-09-01,NA,"IE"
"Democratic Republic of the Congo","Iceland",2015-09-01,NA,"IS"
"Democratic Republic of the Congo","Italy",2015-09-01,NA,"IT"
"Democratic Republic of the Congo","Liechtenstein",2015-09-01,0,"LI"
